"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","normalized_z"
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.134486659,0.615358452,0.580006639,0.979488155,1,0.565284721,0.585392849,0.995869573,1,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.106609081,0,0,0.999697606,0,0,0,1,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.344720511,0.174171321,0.720129983,0.78232725,1,0.083099975,0.425298823,0.9598934,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.042394268,0.886328251,0.056999346,0.90221867,1,0.47159948,0.033820133,0.98087998,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.021014433,0.363328478,0.870579964,0.997395195,1,0.178424447,0.513046274,0.998870443,0.583333333,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09427389,0,0,0.987129097,0,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.307048775,0,0,0.99887743,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.129657044,0.125175536,0.344241292,0.994549021,1,0.059279436,0.204039945,0.997276495,0.583333333,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228632116,0,0,0.749597422,0,0,0,0.999959565,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.176487006,0.86477036,0.432863351,0.982626902,1,0.458605589,0.256408547,0.995146159,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.139001511,0.472295774,0.856627613,0.882076974,1,0.235832541,0.504933305,0.979189212,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.225219048,0.678784297,0.14834211,0.670622065,1,0.34983382,0.088002711,0.943112402,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.346935985,0.022906183,0.312510519,0.959083937,1,0.010680306,0.185267279,0.987584829,0.583333333,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.406785876,0.333692709,0.873016897,0.995977373,1,0.163130821,0.514462728,0.998412009,0.583333333,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.158279989,0,0,0.995776168,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.459883116,0,0,0.935968011,0,0,0,0.999999995,0,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.194374715,0.846379237,0.677753992,0.99508949,1,0.447584688,0.400485924,0.998282364,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.451572693,0.460008023,0.612730196,0.975865381,1,0.229265489,0.362337404,0.993389133,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.035731748,0.757019069,0.650078573,0.927852583,1,0.394868816,0.384259809,0.98650708,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.180668054,0.391907236,0.540243294,0.986490619,1,0.341813205,0.546654063,0.930226609,1,0
0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.218642434,0.065727761,0.704757608,0.998214764,1,0.030846519,0.416302268,0.998982797,0.583333333,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166681363,0,0,0.141750933,0,0,0,0.93513258,0,1.89517589518351e-05
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.115982953,0.599971962,0.895770442,0.994470376,1,0.305500513,0.527680344,0.998151078,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.176702363,0.846764444,0.643621573,0.993129916,1,0.447814926,0.38047174,0.997749177,0.583333333,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.303316162,0,0,0.996099964,0,0,0,1,0,0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.292549488,0,0,0.999032191,0,0,0,1,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.096586756,0.549977853,0.882319424,0.983941118,1,0.277906974,0.519868348,0.995699667,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.152187619,0.327626631,0.258231639,0.996215828,1,0.160017056,0.153131781,0.997973503,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.098814618,0.972235843,0.632910544,0.945670721,1,0.524195385,0.374186156,0.989817181,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.503924379,0.39647231,0.133448304,0.180820349,1,0.195689314,0.079170093,0.785797265,0.583333333,5.53851515350257e-06
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039482993,0,0,0.980278719,0,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.082696825,0.011230681,0.525508918,0.894438966,1,0.005227167,0.311037866,0.976029168,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.068903527,0.03831924,0.732222828,0.979015791,1,0.017908733,0.432372267,0.993426081,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.382988772,0.905747329,0.338260542,0.988777721,1,0.483374143,0.200502402,0.996384111,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.235741168,0.517664325,0.821147904,0.813353822,1,0.260287598,0.484279248,0.969384158,0.583333333,0
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.418333925,0,0,0.991570432,0,0.321700776,0.201750802,0.999999901,0.416666667,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.402463006,0.070868877,0.379753248,0.981873499,1,0.033285289,0.225036352,0.993378608,0.583333333,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.207166305,0.524402978,0.393760649,0.977611597,1,0.263948051,0.23331408,0.993389398,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.277158941,0.026894346,0.089633487,0.956697781,1,0.012547437,0.053181049,0.986145857,0.583333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.115437151,0,0,0.999296768,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.098828495,0,0,0.982862229,0,0,0,1,0,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.614166105,0.064164989,0.256808414,0.954392815,1,0.051872851,0.260912598,0.701540131,1,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.276360295,0.349816623,0.776264248,0.872720532,1,0.300996512,0.779618691,0.981276919,1,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.20602088,0.332466117,0.165652285,0.997775622,1,0.162500752,0.098266976,0.998561823,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.369476269,0.146037405,0.827556134,0.989648689,1,0.069378962,0.488012164,0.996421106,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.121053141,0.130803035,0.64338917,0.947086221,1,0.061997532,0.380335391,0.986883935,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.343843022,0,0,0.999547952,0,0,0,1,0,0
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.213118487,0,0,0.999602137,0,0.074246481,0.186884916,1,0.416666667,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.083256068,0,0,0.992362205,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213692392,0,0,0.913130262,0,0,0,0.999999965,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11867561,0.500408732,0.38681876,0.661572979,1,0.250947541,0.229212052,0.940905829,0.583333333,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.328456326,0,0,0.841629698,0,0,0,0.999997992,0,0
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.146482706,0.868700351,0.652837045,0.998505316,1,0.460968293,0.385877815,0.999283255,0.583333333,0
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.089546882,0.977067803,0.670298608,0.998562534,1,0.527192781,0.396116415,0.999330568,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.438245285,0.59685918,0.474627028,0.879710656,1,0.303770549,0.28105114,0.977785557,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12663829,0.52723813,0.908478563,0.765717016,1,0.265490299,0.535056224,0.963027334,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.072768796,0.514119383,0.060363771,0.996303105,1,0.258364903,0.035816257,0.997929499,0.583333333,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.025275472,0,0,0.988989706,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.345497891,0.338428273,0.242506398,0.970195482,1,0.165565552,0.143816939,0.990899515,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.213470521,0.464357551,0.541812305,0.98040051,1,0.231587305,0.320637108,0.994197467,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.171620197,0.151447658,0.285098789,0.990731283,1,0.072008535,0.16904171,0.995895632,0.583333333,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.113587601,0,0,0.9943564,0,0,0,1,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.077540268,0.074727302,0.686456609,0.757401154,1,0.035118091,0.405584907,0.953912166,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.170986877,0.890719814,0.650449281,0.82714248,1,0.474256475,0.384477243,0.973675374,0.583333333,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232678168,0,0,0.634181404,0,0,0,0.999552139,0,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.280066433,0.318696404,0.3204822,0.981534114,1,0.155443358,0.189984498,0.993681347,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.381369165,0.305680966,0.764520907,0.997307261,1,0.148799206,0.451247508,0.998760741,0.583333333,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.049828631,0.239049755,0.419422215,0.990929769,1,0.115187742,0.248472363,0.996291674,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.053900719,0.736018731,0.757794178,0.924830167,1,0.382678655,0.447318407,0.986366429,0.583333333,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.124855236,0,0,0.996930064,0,0,0,1,0,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.252726446,0.550734537,0.388840856,0.970317801,1,0.278321583,0.230406985,0.99194568,0.583333333,0
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.544586876,0,0,0.988557918,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.216572782,0,0,0.985863718,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.215110611,0,0,0.984520208,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.279666561,0.590831858,0.341509225,0.967008444,1,0.300425312,0.202423994,0.991282638,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.064647101,0.347316782,0.925110692,0.989936403,1,0.170144772,0.544702656,0.996844111,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.144243971,0.763283508,0.616750023,0.984027428,1,0.398519695,0.364698283,0.995596706,0.583333333,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.226657454,0.162024015,0.77654718,0.993314775,1,0.077161419,0.458269374,0.997405234,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.049355736,0.881970368,0.290064991,0.988048319,1,0.862037648,0.294604273,0.943023562,1,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.26227726,0.442176566,0.842361643,0.813137929,1,0.219778157,0.496632554,0.96873365,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.334945201,0.547169388,0.324550996,0.917171575,1,0.276368934,0.192391965,0.982484319,0.583333333,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.263449802,0.47647339,0.434859562,0.944671472,1,0.23807069,0.257586985,0.987159825,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.337735317,0.887124877,0.228964643,0.991211664,1,0.4720812,0.13579393,0.996811629,0.583333333,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.089247333,0,0,0.999690863,0,0,0,1,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.027833305,0.856024391,0.232561711,0.858901433,1,0.453357203,0.137925209,0.975353201,0.583333333,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.466902892,0,0,0.999360934,0,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.086319264,0.278477977,0.600983255,0.943684515,1,0.13499583,0.355436609,0.986753997,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.429209207,0.604473135,0.636071731,0.91462005,1,0.308004899,0.376041503,0.983778702,0.583333333,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.417108681,0,0,0.990900338,0,0,0,1,0,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.189384939,0.986229102,0.67084971,0.954960584,1,0.532887303,0.396439459,0.991296148,0.583333333,0
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.285213303,0,0,0.994032391,0,0,0,1,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.26271169,0.128399549,0.566325858,0.9906661,1,0.060836079,0.3350617,0.996304346,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074305112,0,0,0.976183879,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081810494,0,0,0.951341411,0,0,0,0.999999999,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.134814923,0.917140637,0.006757015,0.742067427,1,0.490313396,0.004009335,0.957128216,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13513472,0.201589304,0.207373833,0.682020314,1,0.096584126,0.122999383,0.937083353,0.583333333,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.246257791,0.979713403,0.156737709,0.989806648,1,0.528835695,0.092981169,0.996447459,0.583333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.105956074,0,0,0.999864251,0,0,0,1,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.338428981,0.600665061,0.724668385,0.195675194,1,0.305885927,0.427953862,0.817539277,0.583333333,9.7858224201719e-07
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.35030479,0.161619727,0.43775602,0.741748003,1,0.076964145,0.259296748,0.950134107,0.583333333,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272345371,0,0,0.93621383,0,0,0,0.999999996,0,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.481775017,0.692690741,0.94852392,0.703838493,1,0.357763607,0.558268381,0.956124669,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.554387613,0,0,0.883952547,0,0.217069869,0.32506311,0.976749493,0.416666667,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.136390817,0.767049488,0.241631876,0.611626425,1,0.400717707,0.143298864,0.935138296,0.583333333,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.183045208,0.710257189,0.653766017,0.959530559,1,0.367826779,0.386422678,0.991171979,0.583333333,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.221280614,0.393377009,0.297992183,0.988259065,1,0.19406972,0.176674481,0.995518971,0.583333333,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.314257948,0.358043599,0.487528024,0.996877412,1,0.175687251,0.288658103,0.998444647,0.583333333,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.022417609,0,0,0.997662112,0,0.116341575,0.231696192,1,0.416666667,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220590873,0,0,0.71358012,0,0,0,0.999904209,0,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.245974831,0.926570995,0.677641011,0.923081357,1,0.496074461,0.400419727,0.986673002,0.583333333,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.411610537,0,0,0.999685794,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035015793,0,0,0.908150733,0,0,0,0.999999947,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.113178257,0.461772692,0.86463266,0.93268556,1,0.23020712,0.509588697,0.986695713,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.223244718,0.26122351,0.686937098,0.992147853,1,0.126298659,0.405866372,0.997047933,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.029088201,0.715935888,0.67063327,0.858099458,1,0.371090996,0.396312589,0.976597929,0.583333333,0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.207036685,0,0,0.99617721,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24691659,0,0,0.959276684,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.262503101,0,0,0.998752401,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0.578317793,0.869482833,0.332172891,0.998352256,1,0.461439051,0.196901259,0.999098683,0.583333333,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.355511207,0,0,0.975016078,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.037841,0.380262983,0.005324909,0.989891876,1,0.187224452,0.003159587,0.995433123,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.158726058,0.878450611,0.919982659,0.993881101,1,0.857894254,0.921719508,0.823917033,1,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.179152965,0.032155324,0.974766314,0.878268725,1,0.015013916,0.573453954,0.975940774,0.583333333,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.308664348,0,0,0.993216189,0,0,0,1,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.022670605,0.082405238,0.239973208,0.991762532,1,0.03877158,0.14231621,0.996073056,0.583333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058246771,0,0,0.859221276,0,0,0,0.999999083,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.181994202,0,0,0.990903258,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.4000012,0.224638796,0.693369093,0.885113992,1,0.108006187,0.409633838,0.977047842,0.583333333,0
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.369495889,0,0,0.987966313,0,0,0,1,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.076703902,0.10531626,0.037178345,0.974549705,1,0.04972418,0.022059849,0.990554938,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.54065369,0.355455381,0.790994463,0.961538613,1,0.174348314,0.466700085,0.99084214,0.583333333,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.132662238,0,0,0.999596856,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.439483812,0.492327812,0.899759463,0.892408207,1,0.246589913,0.529996095,0.981016368,0.583333333,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.339478467,0.006214088,0.709424074,0.897759202,1,0.004956822,0.714921803,0.878123268,1,0
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.326770883,0,0,0.987523962,0,0,0,1,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.011007916,0.517738874,0.608784744,0.996203331,1,0.260328051,0.360019924,0.99838317,0.583333333,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.081861085,0,0,0.991925958,0,0,0,1,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.303962628,0.131676441,0.732921998,0.283811555,1,0.062419808,0.432781121,0.835364048,0.583333333,5.22548367909437e-08
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.048949205,0.97177672,0.285438732,0.99658301,1,0.523910801,0.169242981,0.998485711,0.583333333,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.181350816,0.146324023,0.143835993,0.990841182,1,0.120373808,0.146246107,0.996030165,1,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.52173303,0,0,0.99869503,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.153673742,0,0,0.999855875,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176575782,0,0,0.552601009,0,0,0,0.998457647,0,0
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.15011794,0.937901606,0.885092459,0.997896696,1,0.503017299,0.521479274,0.999199304,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.343626565,0.765309412,0.04183621,0.951174271,1,0.399701814,0.024823523,0.98799614,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.144686906,0.801450412,0.742471132,0.95063103,1,0.42090815,0.438364114,0.990301899,0.583333333,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.327695258,0,0,0.997428276,0,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.165712148,0.242265827,0.131893655,0.784069962,1,0.116794687,0.078248061,0.956042919,0.583333333,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.169200993,0.027715584,0.699722873,0.641466886,1,0.012932197,0.413354594,0.931169897,0.583333333,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.028138374,0,0,0.991591999,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116923179,0,0,0.909512189,0,0,0,0.999999953,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.222770217,0.287805499,0.560546625,0.991541323,1,0.24427258,0.566776609,0.99748679,1,0
1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.565492804,0.927298701,0.630967583,0.995398442,1,0.496519681,0.373045717,0.998372023,0.583333333,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.261468296,0.956935814,0.877201754,0.994340819,1,0.514731982,0.516894806,0.998304556,0.583333333,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.201092219,0.162254692,0.738502355,0.991567101,1,0.134181456,0.741782404,0.997634122,1,0
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.444643905,0,0,0.99931565,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.069306966,0.864602538,0.776497171,0.996910646,1,0.458504753,0.458240189,0.998852794,0.583333333,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.068348091,0.618716311,0.220999444,0.719857164,1,0.315951523,0.131074194,0.951326763,0.583333333,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.321442557,0,0,0.599967668,0,0,0,0.999221282,0,0
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.275915377,0.421497711,0.904108831,0.993374363,1,0.208838602,0.532520516,0.997754682,0.583333333,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.084693897,0,0,0.985431723,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.187230271,0,0,0.997381613,0,0,0,1,0,0
0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.477749214,0.720051282,0.160113536,0.996435964,1,0.373459994,0.094982886,0.998202536,0.583333333,0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.322268191,0.39835935,0.014750299,0.875366542,1,0.196677419,0.008752225,0.972723445,0.583333333,0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.373572086,0,0,0.972659599,0,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.099487897,0.595674405,0.852225035,0.766975039,1,0.541142703,0.852822992,0.972246607,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.178313383,0,0,0.99772867,0,0,0,1,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.364958806,0.648890038,0.891491008,0.814520608,1,0.332896673,0.525195509,0.971224264,0.583333333,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.160740409,0,0,0.997068035,0,0,0,1,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.353136451,0.907508778,0.44997641,0.99730032,1,0.484445479,0.266509149,0.998802831,0.583333333,0
0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0.395949183,0.733341466,0.034993339,0.997847857,1,0.686780316,0.035594062,0.998886279,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.321198996,0,0,0.973207506,0,0,0,1,0,0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.700881825,0,0,0.471432383,0,0,0,0.995816721,0,4.09217748575941e-09
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.088112689,0.580787809,0.645140495,0.987501948,1,0.294863926,0.381362922,0.996152669,0.583333333,0
0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0.421732114,0.671383893,0.650247484,0.99841239,1,0.345627121,0.384358888,0.999204928,0.583333333,0
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.409850501,0,0,0.976288769,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.366296915,0,0,0.838963466,0,0,0,0.999997757,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.126226715,0.830111362,0.545198814,0.975906353,1,0.437885236,0.322630486,0.994010333,0.583333333,0
